🇨🇳中国港澳👉,#genre#
五星体育,http://[2409:8087:5e08:24::15]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19594820240419041339000523
五星体育,https://epg.pw/stream/4881181ce7c229726cc597354dcd8ac833357167c1f7af8b48b2d08267400041.m3u8
五星体育,https://epg.pw/stream/4881181ce7c229726cc597354dcd8ac833357167c1f7af8b48b2d08267400041.m3u8
五星体育,https://epg.pw/stream/ca2a7c1d63d0bb0d08abc1bd543f111dfb2ff7b0606a462f6aabf2165e6134f1.m3u8
五星体育,https://epg.pw/stream/4ef66089dbf5be44fbd9ce48d16aa33ea8182fa8c54cbf5b0b57617fb2a0f114.m3u8
五星体育,https://epg.pw/stream/245d1072476eeab5f81d1de6ad86becda334c7305fcc8ecd462b3a05cca4e7a3.ctv
五星体育,https://epg.pw/stream/8bcb65dddb82fc01cc617f6c5e2aa3f7d98fba152b5423fe17b4caa9bbed79b2.m3u8
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
山东体育,https://epg.pw/stream/2ea720d28440c1d046469fe7c40e28f25dd73f2447b61b07c5cbd538bf51c409.m3u8
风云足球,,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
风云足球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077160c04a/1.m3u8?m3u8_level=2
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
风云足球,https://epg.pw/stream/979137a17d3f79217229e077bc8472050be5b42eecf0f857a6b7e11a950f3949.m3u8
劲爆体育,https://epg.pw/stream/5c9f8deb5d2b8a259adb635f16239674f23d6075bb3713aa4795a8a7ecb34f52.m3u8
先锋乒羽,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=xfpy
先锋乒羽,http://wouu.net:9977/udp/239.93.42.56:5140?Cf=cfss.cc
先锋乒羽,https://epg.pw/stream/86902912344ff42b58bf8398920ed2e0978f31f8ae099fa8e659d0deef884e4f.ctv
CCTV-05,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-05,http://hikvision.city:880/CCTV-5.m3u8
CCTV+5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-台球,,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
CCTV-台球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380775932cff/1.m3u8?m3u8_level=2
CCTV-台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
CCTV-台球,http://doityoume.x3322.net:5100/rtp/239.69.1.98:10224
央视高网,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807743b61bb/1.m3u8?m3u8_level=2
RedBullTV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
格斗频道,http://live-cmvideo.cmread.com:80/migu/lunbo/ufc/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=de66cc31b2e686e8503003557c03ec69
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8
斗地主台,http://live-cmvideo.cmread.com:80/wd_r4/virtuallive/5101059662/150/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=86ee7113f215743d9b9272c072214c3c
JJ斗地主,http://openhls-tct.douyucdn2.cn:80/dyliveflv1a/488743rAHScWyyII_2000.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
穿越火线,http://112.83.136.141:80/live/605964rzzgGEOZHr.flv?302_type=cold_aggr&_session_id=2376164747.n.cn-069f7p.14re_26504&cb_retry=0&did=d010b07dcb997ada9934081c873542f0&domain=tc-tct.douyucdn2.cn&expire=0&fp_user_url=http%3A%2F%2Ftc-tct.douyucdn2.cn%2Fdyliveflv1%2F605964rzzgGEOZHr.flv%3FwsAuth%3D43ef2d796067cbec9c238c73235a1005%26token%3Dcpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964%26logo%3D0%26expire%3D0%26did%3Dd010b07dcb997ada9934081c873542f0%26origin%3Dtct%26vhost%3Dplay1&logo=0&manage_ip=&mir=true&node_id=&origin=tct&pro_type=http&redirect_from=pod.cn-069f7p.14re.nss&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&vhost=tc-tct.douyucdn2.cn&wsAuth=43ef2d796067cbec9c238c73235a1005

🎬电影频道👉全网,#genre#
邵氏影院@代,https://www.goodiptv.club/douyu/4246519
邵氏影院@代,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
邵氏影院@代,http://43.138.170.29:35455/douyu/4246519
周星星影@代,https://epg.pw/stream/697d8897aa092fac7beb31b9806dfd4bb3197e96d9b15e752766d89f5fb66672.ctv
重温经典卫星,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典卫星,http://117.114.153.25:8180/TV00000000000000000007@HHZT
超级电影频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
CCTV 电影台,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CHC動作電影,https://epg.pw/stream/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.m3u8
CHC動作電影,https://epg.pw/stream/9e5dbc0cbb15ba574f44e0d67c54cff2c85a7ed97dbb73e3b2101b26fec45cf1.m3u8
CHC動作電影,https://epg.pw/stream/a9e49885cb3e631c34781283c45119db7bc5431c547d78b748880c9f3952fc04.m3u8
CHC家庭影院,https://epg.pw/stream/16f1eb82e9c0595d7a29810b7259a0d02481e4c8c41bd426fa9843a4f4c97ea5.m3u8
CHC家庭影院,https://epg.pw/stream/71f06953d8268da88185671f0ad549396ea57fc4dd5c48bdfb0b5d59068202d5.m3u8
CHC家庭影院,https://epg.pw/stream/085a38ada3bf036f74dc58987291160253095044bdff40a127b5578345656db0.m3u8
CHC家庭影院,https://epg.pw/stream/d6c6dcdce08fdda05114649d8ceaa9c9fbf5e053724fa7b21a0b8e28bdeef696.m3u8
CHC高畫質影,https://epg.pw/stream/212b925c47a28994443e012c65356110e90af22c555f8e3f40c036614fec7f6d.m3u8
CHC高畫質影,https://epg.pw/stream/513b5aea95520a37ae24d3ef1be5f02e0bbb0b3b937c0bb6d4154722a9a2d8fd.m3u8
CHC高畫質影,https://epg.pw/stream/3bcacb2ddf662037b37dee63df19deeeffab03d9025530ab692946de8d43966c.m3u8
CHC高清电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380764b172c9/index.m3u8?m3u8_level=2
CHC动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?m3u8_level=2
CHC家庭影院,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807601b19dd/index.m3u8?m3u8_level=2
CHC高清电影,http://[2409:8087:4c0a:22:1::21]:6610/170000001115/UmaiCHAN6380764b172c9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNS8qWmEGeaUedzcFVVumqf9cm8lJoOcrIZueLbqOJTuoPV%2FwBk6CoHYGFV14SkLW04&
CHC家庭影院,http://[2409:8087:4c0a:22:1::22]:6610/170000001115/UmaiCHAN63807601b19dd/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNRxu2SqX2RKsLT0S7AyQ8XopIVrD6IJGxdajeuKy4iZqZ4tkZuiEpwSRPszF6PIvg4&IA
CHC动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNSXQZMUEnZPBI3Y%2BI8ABE4PJC%2B6OvlZZw5ubC%2FbrIdxFJJY1CcAGU%2BYDDQV9oJ%2FVqQ
CHC动作电影,https://epg.pw/stream/a9e49885cb3e631c34781283c45119db7bc5431c547d78b748880c9f3952fc04.m3u8
新白娘子传奇,http://43.138.170.29:35455/yy/1354930969
黑莓电影频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
古装剧场频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
动作电影频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
家庭剧场频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
惊悚悬疑频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
军旅剧场频道,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
香港电影频道,http://live-cmvideo.cmread.com:80/wd_r2/virtuallive/5100180869/150/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a78e73c9d50f677a369a589aace6f489
超级电影@代,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NEWTV動作電影,https://epg.pw/stream/cd45c9084dc87d55ffc777cf4b47a0f93d6ea1565e97185673f070207f7cdb25.m3u8
NEWTV古裝劇場,https://epg.pw/stream/87b410a4d03daf80d3bc0114e5df6f63bc21382a23f1d1aab0772e9f838af38f.m3u8
NEWTV家庭劇場,https://epg.pw/stream/879f1fe20cbbe59e7575563f6683a629d66e588b919d4aa4ea62ef6437097644.m3u8
NEWTV家庭劇場,https://epg.pw/stream/e882c79e01115a0af0a1302d04509044ed5489359cb2991b85b1524487f5e52c.m3u8
NEWTV家庭劇場,https://epg.pw/stream/127dbf75dbf02c0a8f350fd4cc2ebccd9503ba1f014f6c5575cc76999f9f11e1.m3u8
NEWTV愛情喜劇,https://epg.pw/stream/a93310f76ba5b160fa55d4b9b5bf78c239981ce43ecdb44984a0492e26aaf425.m3u8
NEWTV武搏世界,https://epg.pw/stream/887e39082c8926ee7dc1fae4acafc64ec70cae5cfd6417a406779562da53ddab.m3u8
NEWTV海外劇場,https://epg.pw/stream/9b7166024df3941e461b10e7b0404889608f3b5d77ef5ede4f1a7e2cfc87d2eb.m3u8
NEWTV海外劇場,https://epg.pw/stream/22ab238d18e70a22e401c0464ae86125ac7205109534a1f09708f447f01c19c3.m3u8
NEWTV超級視劇,https://epg.pw/stream/acb38406cf2e7ffd20ca4b5ea16c5ddeceb6218cf5a274cf87188fd142b998ab.m3u8
中国功夫频道,http://[2409:8087:1a0b:df::4001]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NEWTV驚悚懸疑,https://epg.pw/stream/e58b03bfd507e0a80eabeca0e7c42e0204fcc777ae692448daa4b2f9ce4fe01e.m3u8
NEWTV驚悚懸疑,https://epg.pw/stream/3fcb8f63a5448df96bf1e4b767739458dba710224a0816aaf46f9e65c1f4d15f.m3u8
NEWTV驚悚懸疑,https://epg.pw/stream/fbdb46d2fa08a7877fbc43b5f401f84c7fe487039fb197bab5a36ba2f4efbd96.m3u8
NewTV超級電影,https://epg.pw/stream/8b97f44358106b24174cb9f3d9354f29ce4011d518465dd5a8e7b76ec52c20d0.m3u8
NewTV超級電影,https://epg.pw/stream/51a8268790d16215beebefee2ee05c185fbbddb69922da9b7f0b9985ebeb88a6.m3u8
NEWTV軍旅劇場,https://epg.pw/stream/039ce88ed853e0843ddd582b05a4b05caad6c6c97ed78f541e5ce97cbd943ba9.m3u8
NEWTV軍旅劇場,https://epg.pw/stream/3f9ffb76a28b1b05f59b3c6798b79349664beb96e85ae43c99bec1662d275c0f.m3u8
NEWTV軍旅劇場,https://epg.pw/stream/2b1bea73cc3becbf8dc2173cde8041691b01c997dc0bd1b53b088e96fc0c2f48.m3u8
NEWTV精品大劇,https://epg.pw/stream/c169dc0eb342ab0d1d8b097853183954995fb6b84eaecad28b831d4098a999c5.m3u8
NEWTV精品大劇,https://epg.pw/stream/9922d8260d1381e429492ef4d7fa78301d9c48c29a165c8b06f20396e5af929b.m3u8
NEWTV精品紀錄,https://epg.pw/stream/dfb24b21e956eeba85df1d10904bcb4155427d5fd8aa208244a7f25acd180061.m3u8
NEWTV精品紀錄,https://epg.pw/stream/bf63b51d7fb0c2a9e7a92500d066bcb2888594d9f9791f14e8712c2472b9ea0c.m3u8
NEWTV中國功夫,https://epg.pw/stream/b369393f24743f52a076fce406a3366109e03981cfb05aa3f1f32a2fd9f2acc2.m3u8
NEWTV中國功夫,https://epg.pw/stream/df7dd92ee4c38af0817046f3909947aff0c2b94aab8615abf8bfb2c2f7115412.m3u8
NEWTV中國功夫,https://epg.pw/stream/cea4b82ff261f8f5babf78467a0065721cfcbdf07506e41fdf12262788fcde23.m3u8
新白娘子传奇,https://live.metshop.top/yy/1354930969
新白娘子传奇,https://live.metshop.top/yy/1354490667
喜剧电影频道,http://43.138.170.29:35455/douyu/9292492
网神影厅@代,https://www.goodiptv.club/douyu/508118
北京淘精彩,http://218.241.192.50:8808/udp/239.3.1.178:8001
北京萌宠TV,http://218.241.192.50:8808/udp/239.3.1.102:8001
北京淘Baby,http://218.241.192.50:8808/udp/239.3.1.238:8001
北京淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
北京淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001
北京淘娱乐,http://218.241.192.50:8808/udp/239.3.1.100:8001
电影星爷@代,http://cfss.cc/cdn/hy/11342412.flv
周星驰典@代,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
周星驰典@代,https://www.goodiptv.club/douyu/3637778
超级电影ipv6,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
军旅剧场ipv6,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
海外剧场ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
CCtv6影院代,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCtv6影院代,https://epg.pw/stream/753fe6b20478c17a39f0c17d3c8d98a74cd5890a6e40f4ce011380f2dd185285.m3u8
CCtv6影院代,http://hikvision.city:880/CCTV-6.m3u8
惊悚悬疑ipv6,https://epg.pw/stream/e58b03bfd507e0a80eabeca0e7c42e0204fcc777ae692448daa4b2f9ce4fe01e.m3u8
惊悚悬疑ipv6,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
CHC高清电影,https://epg.pw/stream/3bcacb2ddf662037b37dee63df19deeeffab03d9025530ab692946de8d43966c.m3u8
CHC动作电影,https://epg.pw/stream/9e5dbc0cbb15ba574f44e0d67c54cff2c85a7ed97dbb73e3b2101b26fec45cf1.m3u8
CHC家庭影院,https://epg.pw/stream/d6c6dcdce08fdda05114649d8ceaa9c9fbf5e053724fa7b21a0b8e28bdeef696.m3u8
惊嫊悬疑电影,http://[2409:8087:1a0b:df::4002]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
梨园卫视频道,http://222.223.118.222:2180/live/lypd/index.m3u8
梨园频道ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
七彩戲劇[ipv6],https://epg.pw/stream/f6743709c60e78a121fc6bfdb1bffbea4d70f70b0d9b57d01eff271711e63081.m3u8
七彩戲劇[ipv6],https://epg.pw/stream/f24f4e456debc7fcf6048a2e6119e89b77a24211d69776eb680fac12bb384714.m3u8
黑莓电影@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8
黑莓动画@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
豆瓣高分@代,http://43.138.170.29:35455/douyu/8770422
下饭神剧@代,http://43.138.170.29:35455/douyu/276200
超级电影ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影ipv6,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
超级电视ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
吃米滴虫✔原,https://www.goodiptv.club/douyu/315457
冰冰经典✔原,https://www.goodiptv.club/douyu/74374
星爷影院✔原,https://www.goodiptv.club/douyu/508118
凌儿影院✔原,https://www.goodiptv.club/douyu/1377142
麓山迷踪✔原,https://www.goodiptv.club/douyu/4505431
瑶瑶恐怖✔原,https://www.goodiptv.club/douyu/2935323
怡寶影院✔原,hhttps://www.goodiptv.club/douyu/434971
小黛兮影✔原,https://www.goodiptv.club/douyu/11553944
萌小鬼片✔原,https://www.goodiptv.club/douyu/3928
神乐剧场✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧✔原,https://www.goodiptv.club/douyu/122402
可乐影院✔原,https://www.goodiptv.club/douyu/20415
小宇60帧✔原,https://www.goodiptv.club/douyu/323876
恐怖惊悚✔原,https://www.goodiptv.club/douyu/96577
電影劇場✔原,https://www.goodiptv.club/douyu/7575350
豆瓣高分✔原,https://www.goodiptv.club/douyu/8770422
花卷陪看✔原,https://www.goodiptv.club/douyu/52787
漫威剧情✔原,https://www.goodiptv.club/douyu/6140589
霍格沃茨✔原,https://www.goodiptv.club/douyu/8814650
鱼宝恐怖✔原,https://www.goodiptv.club/douyu/1165374
鬼片恐怖✔原,https://www.goodiptv.club/douyu/2935323
小u*鬼片✔原,https://www.goodiptv.club/douyu/96577
吃奶滴虫✔原,https://www.goodiptv.club/douyu/263824
变种人片✔原,hhttps://www.goodiptv.club/douyu/9651304
喜剧电影✔原,https://www.goodiptv.club/douyu/9292492
女神电影✔原,https://www.goodiptv.club/douyu/747764
华语经典✔原,https://www.goodiptv.club/douyu/434971
避风影院✔原,https://www.goodiptv.club/douyu/9826611
欧美大片✔原,https://www.goodiptv.club/douyu/2793084
贝爷max ✔原,https://www.goodiptv.club/douyu/4332
贝爷影厅✔原,https://www.goodiptv.club/douyu/252802
小猪优版剧院,https://www.goodiptv.club/douyu/10297898
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
赵本山经小品,https://www.goodiptv.club/douyu/9817716
开心麻花小品,https://www.goodiptv.club/douyu/10153463
宋小宝小品台,https://www.goodiptv.club/douyu/9817729
粤语集轮播台,http://43.138.170.29:35455/douyu/10338873
粤语港剧轮播,http://43.138.170.29:35455/douyu/6478650
粤语轮播港剧,http://43.138.170.29:35455/douyu/9019945
粤语轮播剧集,http://43.138.170.29:35455/douyu/10567318
粤语经典综艺,http://43.138.170.29:35455/douyu/7919720
粤语版电影一,http://43.138.170.29:35455/douyu/5033502
粤语版电影二,http://43.138.170.29:35455/douyu/6566671
粤语版电影三,http://43.138.170.29:35455/douyu/1226741

🎬怀旧电影👉全网,#genre#
新白娘子传奇,https://live.metshop.top/yy/1354930969
新白娘子传奇,https://live.metshop.top/yy/1354490667
重温经典卫星,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
经典电影频道,https://ali.hlspull.yximgs.com/live/asdfg32522.flv 
经典影院频道,https://ali.hlspull.yximgs.com/live/asdfg32516.flv 
经典影院频道,http://live.dxms.top:80/dwy/jdyst.php
经典怀旧频道,http://live.dxms.top:80/dwy/jdhj.php
经典剧场频道,http://live.dxms.top:80/dwy/jdjc.php
经典宫庭频道,http://live.dxms.top:80/dwy/gtjc.php
经典清剧频道,http://live.dxms.top:80/dwy/jdqj.php
经典天龙频道,http://live.dxms.top:80/dwy/jdtl.php
金庸剧场频道,http://cfss.cc/cdn/hy/11602082.flv
经典金庸频道,http://live.dxms.top:80/dwy/jyjc.php
经典星光频道,http://live.dxms.top:80/dwy/xgsj.php
经典三国频道,http://live.dxms.top:80/dwy/jdsg.php
经典红楼频道,http://live.dxms.top:80/dwy/jdhl.php
经典怀旧频道,http://live.dxms.top:80/dwy/hjjc.php
经典港片频道,http://live.dxms.top:80/dwy/jdgp.php
经典喜剧频道,http://live.dxms.top:80/dwy/jdxj.php
经典回忆频道,http://live.dxms.top:80/dwy/hyyy.php
华语影院频道,http://php.jdshipin.com:8880/bst.php?id=hyyy8m/8000000
星光影院频道,http://php.jdshipin.com:8880/bst.php?id=xgyy8m/8000000
全球大片频道,http://php.jdshipin.com:8880/bst.php?id=qqdp8m/8000000
热门剧场频道,http://php.jdshipin.com:8880/bst.php?id=rmjc8m/8000000
谍战剧场频道,http://php.jdshipin.com:8880/bst.php?id=dzjc8m/8000000
青春动漫频道,http://php.jdshipin.com:8880/bst.php?id=qcdm8m/8000000
宝宝动画频道,http://php.jdshipin.com:8880/bst.php?id=bbdh8m/8000000
戏曲精选频道,http://php.jdshipin.com:8880/bst.php?id=xqjx8m/8000000

🎬歪歪轮播👉全网,#genre#
林正英2,http://43.138.170.29:35455/yy/1354932444
林正英3,http://43.138.170.29:35455/yy/1353685311
香港鬼片2,http://43.138.170.29:35455/yy/1382737886
香港鬼片3,http://43.138.170.29:35455/yy/24066336
经典鬼片2,http://43.138.170.29:35455/yy/1355641195
刘德华,http://43.138.170.29:35455/yy/1382745111
周星驰,http://43.138.170.29:35455/yy/1354658049
周星驰,http://43.138.170.29:35455/yy/1382736808
李连杰,http://43.138.170.29:35455/yy/74613175
洪金宝,http://43.138.170.29:35455/yy/1354924839
香港电影,http://43.138.170.29:35455/yy/1382736910
电影2,http://43.138.170.29:35455/yy/1354889048
港片电影,http://43.138.170.29:35455/yy/1459801818
超英集结,http://43.138.170.29:35455/yy/1382745091
漫威英雄,http://43.138.170.29:35455/yy/1354932402
港片赌片,http://43.138.170.29:35455/yy/1355076627
张国荣,http://43.138.170.29:35455/yy/1354930961
哥斯拉,http://43.138.170.29:35455/yy/1382736833
大话西游,http://43.138.170.29:35455/yy/1382851590

🎬虎牙轮播👉全网,#genre#
小鬼头,http://124.248.69.76:35455/huya/11352963
刘德华,http://124.248.69.76:35455/huya/11342424
许冠英,http://124.248.69.76:35455/huya/11601972
李连杰,http://124.248.69.76:35455/huya/11342390
甄子丹,http://124.248.69.76:35455/huya/11352935
星爷,http://124.248.69.76:35455/huya/11342412
英叔,http://124.248.69.76:35455/huya/11342421
成龙,http://124.248.69.76:35455/huya/11342386
王晶,http://124.248.69.76:35455/huya/11602058
沈腾,http://124.248.69.76:35455/huya/11601968
黄渤,http://124.248.69.76:35455/huya/11352876
吴京,http://124.248.69.76:35455/huya/11602041
强森,http://124.248.69.76:35455/huya/21059581
怪兽,http://124.248.69.76:35455/huya/21059577
武侠,http://124.248.69.76:35455/huya/11342427
罪犯,http://124.248.69.76:35455/huya/11352962
枪战,http://124.248.69.76:35455/huya/21059579
盗墓,http://124.248.69.76:35455/huya/21059552
贺岁,http://124.248.69.76:35455/huya/11601971
玄幻,http://124.248.69.76:35455/huya/11342414
喜剧,http://124.248.69.76:35455/huya/11352877
港片,http://124.248.69.76:35455/huya/11602043
国产,http://124.248.69.76:35455/huya/11352973
欢乐剧场,http://124.248.69.76:35455/douyu/7489563
喜剧专场,http://124.248.69.76:35455/huya/11602044
高分动作,http://124.248.69.76:35455/huya/11352884
不挤影院,http://124.248.69.76:35455/huya/11352897
黑帮斗争,http://124.248.69.76:35455/huya/11342419
嫣然影厅,http://124.248.69.76:35455/huya/11601977
女神系列,http://124.248.69.76:35455/huya/11336571
经典女神,http://124.248.69.76:35455/huya/11352909
许氏三杰,http://124.248.69.76:35455/huya/11602033
经典港片,http://124.248.69.76:35455/huya/11352965
镖行天下,http://124.248


欣赏频道,#genre#
抖音姐姐热舞,http://live.metshop.top/douyu/7011290
粤语动画电影,http://live.metshop.top/douyu/6462389
粤语配音电影,http://live.metshop.top/yy/1356262523
粤剧白蛇传情,http://cfss.cc/cdn/hy/19743437.m3u8
国语译制电影,http://live.metshop.top/douyu/2436390
第一滴血全集,http://live.metshop.top/yy/1354932355
敢死队全轮播,http://live.metshop.top/yy/1382735573
速度与激情集,http://live.metshop.top/yy/1382736911
漫威系列轮播,http://live.metshop.top/yy/1354932402
变形金刚轮播,http://live.metshop.top/yy/1382736803
哈利波特全集,http://live.metshop.top/yy/1382745105
夺宝奇兵全集,http://live.metshop.top/yy/1382736833
机械战警全集,http://live.metshop.top/yy/1382736854
古惑仔国轮播,http://live.metshop.top/yy/1458015189
黑衣一二轮播,http://live.metshop.top/yy/1354930936
叠影重重全集,http://live.metshop.top/yy/1382735570
美剧解说轮播,http://live.metshop.top/douyu/9643264
经典美剧解说,http://live.metshop.top/douyu/9123570
雪中悍刀行剧,http://cfss.cc/cdn/hy/11336592.m3u8#http://live.metshop.top/yy/59719179
庆余年电视剧,http://cfss.cc/cdn/hy/11352960.m3u8#http://live.metshop.top/douyu/11880121
琅琊榜电视剧,http://zby.xjqxz.top/lyb/live.m3u8
83射雕英雄传,http://live.metshop.top/yy/1354210357
95神雕侠侣粤,http://live.metshop.top/yy/1354926637
96笑傲江湖版,http://live.metshop.top/yy/1354930909
87经典红楼梦,http://live.metshop.top/yy/1382745084
新白娘子传奇,http://live.metshop.top/yy/1354930969
